pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,fare_amount,trip_distance_km,trip_duration_min,surge_multiplier,pickup_zone,dropoff_zone
2025-10-05 21:59:05,2025-10-05 22:23:15,12.928543,77.61582,12.828415,77.680242,1,425.1,13.142,24.18,1.5,Koramangala,Electronic_City
2025-10-10 01:51:09,2025-10-10 02:03:45,13.088685,77.599704,13.043003,77.583031,1,149.78,5.391,12.61,1.0,Yelahanka,Hebbal
2025-10-04 07:04:05,2025-10-04 08:16:37,13.032319,77.594507,12.826868,77.671061,1,523.38,24.305,72.54,1.0,Hebbal,Electronic_City
2025-10-03 13:56:46,2025-10-03 13:59:40,13.00974,77.561616,13.006758,77.559842,2,60.12,0.383,2.91,1.0,Rajajinagar,Rajajinagar
2025-10-08 15:03:58,2025-10-08 15:32:11,13.036362,77.582455,12.89343,77.565907,1,332.26,15.994,28.23,1.0,Hebbal,Bannerghatta
2025-10-03 16:54:21,2025-10-03 17:32:14,13.039246,77.593584,12.885301,77.581808,1,364.32,17.165,37.9,1.0,Hebbal,Bannerghatta
2025-10-11 21:50:21,2025-10-11 22:42:38,12.956432,77.760523,12.832561,77.687759,1,366.51,15.872,52.29,1.0,Whitefield,Electronic_City
2025-10-10 22:13:08,2025-10-10 22:26:57,12.967461,77.637281,12.911005,77.575168,1,208.79,9.204,13.82,1.0,Indiranagar,Bannerghatta
2025-10-09 11:14:39,2025-10-09 11:36:00,12.8932,77.570093,12.993741,77.58955,1,252.69,11.377,21.36,1.0,Bannerghatta,MG_Road
2025-10-06 07:03:08,2025-10-06 08:06:37,12.962722,77.744745,13.089376,77.595511,1,466.84,21.441,63.48,1.0,Whitefield,Yelahanka
2025-10-03 08:06:46,2025-10-03 08:11:27,12.952341,77.749627,12.969705,77.743545,1,105.16,2.04,4.68,1.2,Whitefield,Whitefield
2025-10-10 00:51:59,2025-10-10 01:12:16,12.829394,77.664055,12.880957,77.559604,3,270.83,12.692,20.3,1.0,Electronic_City,Bannerghatta
2025-10-03 09:27:41,2025-10-03 09:57:53,12.97139,77.604846,13.016304,77.559675,1,200.2,6.993,30.21,1.0,MG_Road,Rajajinagar
2025-10-06 22:13:56,2025-10-06 22:49:37,12.963111,77.734822,13.086335,77.607401,2,395.28,19.45,35.69,1.0,Whitefield,Yelahanka
2025-10-05 09:23:18,2025-10-05 09:38:49,12.906736,77.58441,12.931732,77.623051,1,148.69,5.026,15.53,1.0,Jayanagar,Koramangala
2025-10-01 16:12:36,2025-10-01 16:25:54,13.012226,77.559375,12.94222,77.582908,1,192.85,8.191,13.32,1.0,Rajajinagar,Jayanagar
2025-10-03 18:54:40,2025-10-03 19:04:04,12.967307,77.639093,12.977508,77.612147,1,133.31,3.132,9.4,1.2,Indiranagar,MG_Road
2025-10-07 23:18:36,2025-10-07 23:55:12,13.066648,77.604292,12.888557,77.575169,1,405.71,20.053,36.61,1.0,Yelahanka,Bannerghatta
2025-10-03 18:15:33,2025-10-03 19:06:30,12.961021,77.64717,12.842664,77.694306,1,338.19,14.118,50.95,1.0,Indiranagar,Electronic_City
2025-10-07 05:54:42,2025-10-07 06:06:01,12.923072,77.630506,12.982672,77.640485,3,167.71,6.715,11.33,1.0,Koramangala,Indiranagar
2025-10-11 06:33:19,2025-10-11 07:02:13,12.963674,77.749624,12.91761,77.635057,1,294.83,13.431,28.91,1.0,Whitefield,Koramangala
2025-10-04 11:43:53,2025-10-04 12:11:40,12.949931,77.62806,12.979686,77.754891,1,303.73,14.136,27.79,1.0,Koramangala,Whitefield
2025-10-11 06:10:57,2025-10-11 06:53:13,12.970584,77.741266,13.093105,77.587161,1,567.62,21.548,42.28,1.3,Whitefield,Yelahanka
2025-10-07 07:21:58,2025-10-07 07:43:40,12.976329,77.597743,13.045979,77.598739,3,198.76,7.746,21.72,1.0,MG_Road,Hebbal
2025-10-10 10:51:51,2025-10-10 11:54:21,12.895431,77.568377,12.977896,77.639007,1,387.52,11.945,62.51,1.2,Bannerghatta,Indiranagar
2025-10-01 20:47:58,2025-10-01 21:38:15,12.837977,77.671825,12.975386,77.753048,1,506.94,17.634,50.3,1.3,Electronic_City,Whitefield
2025-10-08 05:06:57,2025-10-08 05:10:20,13.051521,77.599824,13.078807,77.584464,1,107.0,3.46,3.39,1.0,Hebbal,Yelahanka
2025-10-05 15:13:03,2025-10-05 15:15:22,12.827661,77.672927,12.839656,77.680486,4,76.96,1.565,2.32,1.0,Electronic_City,Electronic_City
2025-10-11 04:03:54,2025-10-11 04:20:48,12.875105,77.570567,13.016468,77.560332,1,311.73,15.758,16.91,1.0,Bannerghatta,Rajajinagar
2025-10-10 09:57:43,2025-10-10 10:38:51,13.011714,77.551265,12.932367,77.592643,1,260.18,9.897,41.15,1.0,Rajajinagar,Jayanagar
2025-10-10 19:06:29,2025-10-10 19:22:53,13.018125,77.564617,13.017882,77.603122,1,164.61,4.172,16.4,1.2,Rajajinagar,Hebbal
2025-10-01 18:31:59,2025-10-01 18:45:10,12.932528,77.61411,12.903678,77.584989,2,137.28,4.5,13.19,1.0,Koramangala,Bannerghatta
2025-10-03 07:19:32,2025-10-03 08:04:11,12.833485,77.672643,12.969724,77.636223,2,351.81,15.655,44.66,1.0,Electronic_City,Indiranagar
2025-10-11 13:10:26,2025-10-11 13:33:48,13.076582,77.600757,12.970467,77.636122,1,271.16,12.406,23.38,1.0,Yelahanka,Indiranagar
2025-10-09 11:45:18,2025-10-09 11:59:34,13.010352,77.561907,12.969804,77.639495,1,214.51,9.539,14.28,1.0,Rajajinagar,Indiranagar
2025-10-04 06:34:36,2025-10-04 06:46:51,12.97662,77.600192,12.936022,77.624003,1,146.39,5.2,12.26,1.0,MG_Road,Koramangala
2025-10-09 05:04:09,2025-10-09 05:05:09,13.032233,77.590055,13.010691,77.590076,1,87.43,2.395,1.0,1.0,Hebbal,MG_Road
2025-10-09 20:40:25,2025-10-09 21:07:31,12.956737,77.642862,12.959447,77.741722,1,251.41,10.717,27.1,1.0,Indiranagar,Whitefield
2025-10-11 06:12:25,2025-10-11 06:26:15,12.978182,77.603266,13.005666,77.554328,1,162.57,6.12,13.85,1.0,MG_Road,Rajajinagar
2025-10-07 02:33:07,2025-10-07 02:48:00,12.961899,77.628303,13.079436,77.602153,1,272.92,13.373,14.88,1.0,Indiranagar,Yelahanka
2025-10-07 17:22:10,2025-10-07 17:59:06,13.042032,77.589517,12.967469,77.642204,1,256.4,10.066,36.94,1.0,Hebbal,Indiranagar
2025-10-04 18:31:00,2025-10-04 18:53:31,13.020634,77.555203,12.971573,77.592998,2,186.09,6.821,22.52,1.0,Rajajinagar,MG_Road
2025-10-01 11:52:57,2025-10-01 11:56:05,12.972015,77.74778,12.981911,77.753375,1,73.56,1.256,3.14,1.0,Whitefield,Whitefield
2025-10-01 09:10:37,2025-10-01 10:03:48,12.842227,77.66217,12.966806,77.615815,1,350.82,14.736,53.19,1.0,Electronic_City,MG_Road
2025-10-11 10:32:45,2025-10-11 11:13:58,12.969492,77.753914,12.965782,77.61101,1,344.2,15.49,41.23,1.0,Whitefield,MG_Road
2025-10-11 11:57:02,2025-10-11 12:18:24,13.016041,77.549085,12.922427,77.585719,1,249.17,11.141,21.37,1.0,Rajajinagar,Jayanagar
2025-10-08 21:28:59,2025-10-08 21:31:11,13.015768,77.550651,13.008517,77.546825,3,66.92,0.907,2.22,1.0,Rajajinagar,Rajajinagar
2025-10-04 22:31:51,2025-10-04 23:05:33,12.980732,77.583559,12.962939,77.730791,2,341.71,16.076,33.72,1.0,MG_Road,Whitefield
2025-10-06 20:25:29,2025-10-06 20:32:21,13.018845,77.554629,13.007132,77.565524,1,86.68,1.758,6.88,1.0,Rajajinagar,Rajajinagar
2025-10-03 10:00:55,2025-10-03 10:33:16,12.974957,77.65859,13.010666,77.556341,1,412.59,11.769,32.36,1.5,Indiranagar,Rajajinagar
2025-10-02 05:17:08,2025-10-02 05:26:09,13.044487,77.605442,13.012304,77.546723,1,173.01,7.299,9.02,1.0,Hebbal,Rajajinagar
2025-10-09 16:47:02,2025-10-09 16:58:43,13.039711,77.616077,12.984327,77.609424,1,160.55,6.2,11.7,1.0,Hebbal,MG_Road
2025-10-02 18:58:59,2025-10-02 19:31:45,12.931056,77.579323,12.978857,77.652045,1,241.74,9.505,32.77,1.0,Jayanagar,Indiranagar
2025-10-11 08:03:39,2025-10-11 08:37:32,12.831244,77.67117,12.973056,77.641702,2,342.18,16.089,33.89,1.0,Electronic_City,Indiranagar
2025-10-09 14:32:36,2025-10-09 14:58:46,12.910095,77.566135,12.83862,77.664936,1,289.31,13.337,26.17,1.0,Bannerghatta,Electronic_City
2025-10-08 23:42:18,2025-10-09 00:05:59,13.029288,77.592121,12.960335,77.641523,1,225.8,9.351,23.69,1.0,Hebbal,Indiranagar
2025-10-04 02:05:59,2025-10-04 02:12:19,12.928349,77.582913,12.881097,77.569098,1,141.47,5.463,6.34,1.0,Jayanagar,Bannerghatta
2025-10-10 11:01:39,2025-10-10 11:27:35,12.983911,77.749669,12.971985,77.612317,1,313.04,14.942,25.94,1.0,Whitefield,MG_Road
2025-10-07 00:17:12,2025-10-07 00:34:14,12.915027,77.583662,12.839938,77.661532,4,253.64,11.873,17.03,1.0,Jayanagar,Electronic_City
2025-10-09 21:36:32,2025-10-09 22:05:01,12.842119,77.678017,12.974574,77.641772,1,321.39,15.243,28.5,1.0,Electronic_City,Indiranagar
2025-10-03 22:50:51,2025-10-03 23:17:20,12.960494,77.624264,12.839914,77.662845,1,300.41,14.045,26.49,1.0,Indiranagar,Electronic_City
2025-10-07 20:10:46,2025-10-07 20:39:05,12.964681,77.607198,13.018787,77.550197,3,221.83,8.622,28.33,1.0,MG_Road,Rajajinagar
2025-10-06 03:47:48,2025-10-06 04:10:50,12.919335,77.58253,13.032903,77.616708,1,281.97,13.16,23.05,1.0,Jayanagar,Hebbal
2025-10-02 05:08:35,2025-10-02 05:10:56,12.882949,77.577244,12.888902,77.583789,1,68.1,0.97,2.36,1.0,Bannerghatta,Bannerghatta
2025-10-11 09:17:36,2025-10-11 09:35:03,12.966926,77.63278,12.928351,77.579502,1,184.08,7.193,17.46,1.0,Indiranagar,Jayanagar
2025-10-01 06:37:19,2025-10-01 07:00:45,12.937449,77.616583,12.848877,77.673914,1,259.85,11.645,23.45,1.0,Koramangala,Electronic_City
2025-10-06 22:31:51,2025-10-06 22:58:31,12.932453,77.633638,12.846758,77.675628,1,248.41,10.56,26.67,1.0,Koramangala,Electronic_City
2025-10-05 14:39:58,2025-10-05 15:00:50,13.039593,77.606417,12.967198,77.651401,1,222.47,9.41,20.88,1.0,Hebbal,Indiranagar
2025-10-04 08:00:16,2025-10-04 08:42:07,12.920319,77.596091,12.829088,77.669178,1,305.86,12.872,41.86,1.0,Jayanagar,Electronic_City
2025-10-05 20:59:55,2025-10-05 21:54:17,12.841145,77.670654,12.932325,77.596191,1,423.75,12.959,54.38,1.3,Electronic_City,Jayanagar
2025-10-05 08:46:48,2025-10-05 09:09:14,12.966412,77.605724,12.922094,77.580524,1,168.17,5.634,22.44,1.0,MG_Road,Jayanagar
2025-10-05 23:34:47,2025-10-05 23:43:11,12.937765,77.627692,12.96339,77.63297,1,106.22,2.906,8.42,1.0,Koramangala,Indiranagar
2025-10-08 08:47:46,2025-10-08 10:02:43,12.930948,77.573857,12.822168,77.688286,1,422.31,17.325,74.95,1.0,Jayanagar,Electronic_City
2025-10-09 21:43:10,2025-10-09 21:49:42,12.973422,77.634199,12.947199,77.626908,1,105.14,3.021,6.55,1.0,Indiranagar,Koramangala
2025-10-03 05:12:08,2025-10-03 05:13:27,12.978461,77.59827,12.972053,77.590219,2,68.87,1.126,1.32,1.0,MG_Road,MG_Road
2025-10-01 12:49:14,2025-10-01 12:58:54,12.979795,77.607603,13.027622,77.593371,1,147.56,5.537,9.67,1.0,MG_Road,Hebbal
2025-10-11 10:23:30,2025-10-11 10:44:06,13.025116,77.582325,13.079338,77.590513,2,172.32,6.094,20.61,1.0,Hebbal,Yelahanka
2025-10-01 00:27:42,2025-10-01 00:47:14,12.962955,77.647484,12.827314,77.681741,1,312.3,15.533,19.54,1.0,Indiranagar,Electronic_City
2025-10-04 18:38:37,2025-10-04 18:54:35,13.043842,77.589951,13.087513,77.586549,2,147.0,4.87,15.97,1.0,Hebbal,Yelahanka
2025-10-02 01:48:35,2025-10-02 02:41:44,13.084833,77.584173,12.828573,77.678857,3,584.02,30.286,53.16,1.0,Yelahanka,Electronic_City
2025-10-02 05:18:15,2025-10-02 05:29:45,12.886783,77.562247,12.963391,77.606321,3,213.75,9.766,11.51,1.0,Bannerghatta,MG_Road
2025-10-02 03:08:58,2025-10-02 03:20:26,12.96542,77.597597,13.028108,77.596586,1,171.78,6.971,11.47,1.0,MG_Road,Hebbal
2025-10-04 18:11:00,2025-10-04 18:53:44,12.848248,77.690441,12.972272,77.605539,3,362.8,16.579,42.74,1.0,Electronic_City,MG_Road
2025-10-10 02:07:58,2025-10-10 02:32:39,12.99688,77.590873,12.972309,77.754964,2,356.85,17.988,24.68,1.0,MG_Road,Whitefield
2025-10-10 12:29:23,2025-10-10 12:54:34,12.943382,77.63524,13.045097,77.607925,1,263.16,11.691,25.2,1.0,Koramangala,Hebbal
2025-10-11 15:34:33,2025-10-11 15:43:35,12.960468,77.596331,12.975393,77.641485,1,141.06,5.167,9.04,1.0,MG_Road,Indiranagar
2025-10-02 14:59:44,2025-10-02 15:19:23,12.893204,77.570756,12.816547,77.666676,1,281.18,13.446,19.66,1.0,Bannerghatta,Electronic_City
2025-10-06 16:50:56,2025-10-06 17:21:10,13.026333,77.597568,12.89474,77.581956,1,316.32,14.73,30.25,1.0,Hebbal,Bannerghatta
2025-10-06 17:00:19,2025-10-06 18:04:09,12.924491,77.600511,13.067644,77.584405,2,385.97,16.013,63.85,1.0,Jayanagar,Yelahanka
2025-10-11 00:42:41,2025-10-11 01:03:34,12.973607,77.75204,12.937557,77.633719,1,282.85,13.434,20.89,1.0,Whitefield,Koramangala
2025-10-09 20:26:50,2025-10-09 21:31:50,12.975679,77.756252,12.826279,77.679472,1,639.32,18.58,65.01,1.5,Whitefield,Electronic_City
2025-10-08 22:22:58,2025-10-08 22:28:18,13.005695,77.549411,12.975572,77.587254,1,178.67,5.294,5.35,1.3,Rajajinagar,MG_Road
2025-10-04 02:41:02,2025-10-04 02:51:29,13.026179,77.614221,12.930196,77.592919,2,229.47,10.92,10.45,1.0,Hebbal,Jayanagar
2025-10-08 23:00:56,2025-10-08 23:11:41,12.879227,77.586157,12.920588,77.591201,3,135.61,4.631,10.76,1.0,Bannerghatta,Jayanagar
2025-10-06 23:35:34,2025-10-06 23:36:34,13.039884,77.582354,13.043426,77.585472,1,59.28,0.519,1.0,1.0,Hebbal,Hebbal
2025-10-09 17:10:52,2025-10-09 18:22:03,12.977996,77.755208,13.097847,77.585636,1,497.22,22.695,71.2,1.0,Whitefield,Yelahanka
2025-10-11 05:22:06,2025-10-11 05:48:29,12.918932,77.583136,13.079961,77.598793,1,359.36,17.986,26.38,1.0,Jayanagar,Yelahanka
2025-10-06 11:56:06,2025-10-06 12:10:03,12.977514,77.588983,12.913458,77.572435,1,217.33,7.345,13.95,1.2,MG_Road,Jayanagar
2025-10-08 07:24:35,2025-10-08 08:02:22,12.952867,77.633526,12.886287,77.573803,1,330.46,9.834,37.79,1.3,Koramangala,Bannerghatta
2025-10-05 03:06:54,2025-10-05 03:24:19,12.922763,77.627009,13.043674,77.600013,4,282.52,13.759,17.42,1.0,Koramangala,Hebbal
2025-10-10 00:53:08,2025-10-10 01:07:24,12.892103,77.58041,12.973389,77.65157,1,249.64,11.881,14.28,1.0,Bannerghatta,Indiranagar
2025-10-11 17:42:31,2025-10-11 18:30:05,12.895464,77.579178,12.834196,77.687571,3,325.09,13.582,47.57,1.0,Bannerghatta,Electronic_City
2025-10-07 18:25:45,2025-10-07 19:02:26,12.925567,77.602145,13.018203,77.551942,1,363.69,11.649,36.69,1.3,Jayanagar,Rajajinagar
2025-10-03 18:22:54,2025-10-03 18:56:24,12.975272,77.606028,12.905446,77.565961,2,233.7,8.896,33.51,1.0,MG_Road,Jayanagar
2025-10-02 20:26:48,2025-10-02 21:23:02,12.82944,77.685142,12.960997,77.598641,2,394.98,17.375,56.23,1.0,Electronic_City,MG_Road
2025-10-05 04:34:44,2025-10-05 05:17:04,12.963949,77.751197,13.009508,77.564287,1,426.64,20.876,42.34,1.0,Whitefield,Rajajinagar
2025-10-06 03:40:37,2025-10-06 03:47:22,12.920528,77.589822,12.938969,77.625152,1,125.29,4.343,6.76,1.0,Jayanagar,Koramangala
2025-10-10 22:24:54,2025-10-10 23:00:44,12.839673,77.685074,12.968632,77.5947,1,364.25,17.366,35.84,1.0,Electronic_City,MG_Road
2025-10-03 17:40:56,2025-10-03 18:27:01,13.034889,77.60606,12.941307,77.621462,1,277.22,10.539,46.09,1.0,Hebbal,Koramangala
2025-10-01 20:45:55,2025-10-01 21:17:43,12.954762,77.617411,12.90134,77.572547,1,212.86,7.677,31.81,1.0,Koramangala,Bannerghatta
2025-10-10 00:10:42,2025-10-10 00:30:15,13.010489,77.554445,12.939841,77.627022,1,246.06,11.116,19.55,1.0,Rajajinagar,Koramangala
2025-10-05 08:18:44,2025-10-05 09:03:00,12.852071,77.669607,12.958668,77.752708,2,339.72,14.887,44.27,1.0,Electronic_City,Whitefield
2025-10-09 16:51:59,2025-10-09 17:04:07,12.99018,77.60323,12.92207,77.599201,3,182.01,7.586,12.14,1.0,MG_Road,Jayanagar
2025-10-11 00:27:54,2025-10-11 00:41:52,12.90176,77.580604,12.979817,77.636726,3,229.95,10.598,13.98,1.0,Bannerghatta,Indiranagar
2025-10-04 09:53:08,2025-10-04 10:30:00,12.923691,77.588259,13.023865,77.557687,1,279.62,11.621,36.87,1.0,Jayanagar,Rajajinagar
2025-10-05 23:21:07,2025-10-05 23:37:56,13.039046,77.590046,12.971594,77.645948,1,329.78,9.64,16.83,1.5,Hebbal,Indiranagar
2025-10-09 12:12:35,2025-10-09 12:24:03,13.076667,77.600741,13.034613,77.581454,2,144.04,5.122,11.48,1.0,Yelahanka,Hebbal
2025-10-09 02:52:00,2025-10-09 03:00:56,12.932467,77.631438,12.882382,77.58236,3,178.94,7.701,8.95,1.0,Koramangala,Bannerghatta
2025-10-06 16:02:50,2025-10-06 16:54:03,12.827951,77.678704,13.017106,77.542106,1,512.65,25.721,51.22,1.0,Electronic_City,Rajajinagar
2025-10-03 22:03:13,2025-10-03 22:25:18,13.045147,77.586477,12.920186,77.585102,2,291.56,13.896,22.08,1.0,Hebbal,Jayanagar
2025-10-01 00:19:09,2025-10-01 00:32:02,12.910178,77.596557,12.958494,77.661102,1,201.64,8.82,12.89,1.0,Jayanagar,Indiranagar
2025-10-09 01:42:15,2025-10-09 02:03:57,12.966887,77.647044,13.089461,77.585941,1,309.83,15.152,21.7,1.0,Indiranagar,Yelahanka
2025-10-09 22:20:30,2025-10-09 23:00:43,13.080339,77.599218,12.889858,77.567758,1,432.14,21.453,40.23,1.0,Yelahanka,Bannerghatta
2025-10-05 17:54:51,2025-10-05 18:54:24,13.036022,77.603223,12.841721,77.676103,1,484.4,23.004,59.56,1.0,Hebbal,Electronic_City
2025-10-04 23:42:35,2025-10-04 23:50:50,13.047865,77.590554,13.002348,77.555993,1,156.83,6.296,8.26,1.0,Hebbal,Rajajinagar
2025-10-11 18:26:01,2025-10-11 19:18:16,12.964727,77.61695,12.973909,77.735767,2,322.12,12.915,52.26,1.0,Indiranagar,Whitefield
2025-10-06 08:38:14,2025-10-06 09:20:35,12.935573,77.603853,13.03636,77.616342,1,282.85,11.288,42.35,1.0,Jayanagar,Hebbal
2025-10-02 05:09:52,2025-10-02 05:16:46,12.983079,77.598681,13.030615,77.600054,1,139.68,5.288,6.91,1.0,MG_Road,Hebbal
2025-10-08 09:12:53,2025-10-08 09:50:11,12.961078,77.654784,12.883142,77.57942,2,284.59,11.909,37.31,1.0,Indiranagar,Bannerghatta
2025-10-01 10:42:31,2025-10-01 11:37:59,12.92198,77.588914,13.07412,77.587637,1,386.99,16.918,55.48,1.0,Jayanagar,Yelahanka
2025-10-08 03:02:34,2025-10-08 03:05:53,12.973057,77.648185,12.968804,77.638877,1,71.71,1.114,3.33,1.0,Indiranagar,Indiranagar
2025-10-10 10:07:53,2025-10-10 10:09:17,12.921389,77.584182,12.922033,77.572055,1,71.86,1.316,1.41,1.0,Jayanagar,Jayanagar
2025-10-05 03:10:06,2025-10-05 03:47:36,13.030318,77.591349,12.882877,77.571895,1,354.2,16.53,37.51,1.0,Hebbal,Bannerghatta
2025-10-10 05:56:15,2025-10-10 06:44:00,12.852426,77.680791,13.07497,77.598952,3,515.94,26.287,47.76,1.0,Electronic_City,Yelahanka
2025-10-11 12:30:45,2025-10-11 12:51:38,12.98164,77.601012,13.080026,77.59873,2,245.49,10.943,20.9,1.0,MG_Road,Yelahanka
2025-10-08 18:28:39,2025-10-08 18:47:10,13.026567,77.600681,13.025058,77.5631,1,138.92,4.075,18.53,1.0,Hebbal,Rajajinagar
2025-10-09 18:35:54,2025-10-09 19:22:57,13.003248,77.557226,13.081264,77.583197,2,257.39,9.12,47.06,1.0,Rajajinagar,Yelahanka
2025-10-02 09:57:07,2025-10-02 10:29:32,13.010173,77.561555,12.950112,77.607369,3,223.46,8.321,32.42,1.0,Rajajinagar,Koramangala
2025-10-05 02:03:46,2025-10-05 02:21:35,13.001095,77.553219,13.039222,77.594771,1,169.49,6.184,17.82,1.0,Rajajinagar,Hebbal
2025-10-09 01:34:49,2025-10-09 01:36:06,12.969712,77.599009,12.961024,77.604807,1,69.23,1.152,1.3,1.0,MG_Road,MG_Road
2025-10-11 12:43:13,2025-10-11 13:24:22,12.833698,77.68388,13.018763,77.563331,1,477.36,24.375,41.16,1.0,Electronic_City,Rajajinagar
2025-10-04 13:37:04,2025-10-04 14:11:40,12.930609,77.622209,12.958657,77.76105,2,332.39,15.366,34.6,1.0,Koramangala,Whitefield
2025-10-08 19:05:15,2025-10-08 19:16:17,12.970006,77.599957,12.923569,77.594897,2,144.45,5.193,11.04,1.0,MG_Road,Jayanagar
2025-10-01 02:07:36,2025-10-01 02:28:06,12.983086,77.643462,12.89644,77.575546,1,315.14,12.124,20.5,1.2,Indiranagar,Bannerghatta
2025-10-06 09:13:18,2025-10-06 09:42:02,13.027102,77.606998,13.093218,77.60228,1,244.37,7.37,28.73,1.2,Hebbal,Yelahanka
2025-10-02 07:35:08,2025-10-02 09:09:27,12.930801,77.587734,13.092408,77.600474,1,461.82,18.023,94.32,1.0,Jayanagar,Yelahanka
2025-10-04 23:40:06,2025-10-05 00:02:11,12.891303,77.575024,12.839766,77.669329,3,336.6,11.72,22.09,1.3,Bannerghatta,Electronic_City
2025-10-01 08:25:54,2025-10-01 09:40:14,13.088275,77.586636,12.901635,77.577414,2,473.18,20.777,74.35,1.0,Yelahanka,Bannerghatta
2025-10-09 22:33:19,2025-10-09 23:04:05,12.975809,77.754893,12.967146,77.599758,1,348.72,16.838,30.77,1.0,Whitefield,MG_Road
2025-10-10 06:26:57,2025-10-10 06:59:54,13.085678,77.590909,12.929612,77.590085,2,359.76,17.354,32.97,1.0,Yelahanka,Jayanagar
2025-10-03 13:08:16,2025-10-03 13:34:28,12.842854,77.679671,12.971119,77.636892,1,314.26,14.997,26.2,1.0,Electronic_City,Indiranagar
2025-10-06 09:54:32,2025-10-06 10:43:56,12.979158,77.638113,12.835605,77.682706,1,374.28,16.678,49.41,1.0,Indiranagar,Electronic_City
2025-10-08 09:05:17,2025-10-08 09:54:04,13.093406,77.601213,12.96773,77.608283,1,333.12,13.996,48.79,1.0,Yelahanka,MG_Road
2025-10-05 06:26:43,2025-10-05 06:37:18,13.033922,77.594372,13.026065,77.55168,1,204.73,4.707,10.59,1.5,Hebbal,Rajajinagar
2025-10-06 10:05:28,2025-10-06 10:22:19,12.938129,77.620446,12.974788,77.600586,1,144.43,4.61,16.86,1.0,Koramangala,MG_Road
2025-10-01 04:47:01,2025-10-01 05:23:13,12.981008,77.739312,13.086026,77.585635,1,409.34,20.335,36.21,1.0,Whitefield,Yelahanka
2025-10-02 03:58:01,2025-10-02 04:00:28,12.904297,77.578427,12.920096,77.586032,1,107.62,1.941,2.45,1.3,Jayanagar,Jayanagar
2025-10-09 18:56:05,2025-10-09 19:18:04,12.93482,77.599833,12.973145,77.638779,1,224.85,5.998,22.0,1.3,Jayanagar,Indiranagar
2025-10-10 19:38:50,2025-10-10 19:44:05,12.932167,77.587432,12.924151,77.58289,1,73.17,1.018,5.27,1.0,Jayanagar,Jayanagar
2025-10-02 06:56:43,2025-10-02 07:19:12,12.870186,77.574139,12.978157,77.617255,1,276.98,12.883,22.49,1.0,Bannerghatta,MG_Road
2025-10-11 17:23:01,2025-10-11 17:54:51,12.93002,77.628223,13.010684,77.560056,1,272.06,11.619,31.85,1.0,Koramangala,Rajajinagar
2025-10-06 08:42:43,2025-10-06 09:40:31,13.02686,77.556929,12.931031,77.629408,1,402.33,13.237,57.81,1.2,Rajajinagar,Koramangala
2025-10-10 11:23:16,2025-10-10 11:39:00,12.914883,77.57867,12.97515,77.581931,2,174.27,6.711,15.74,1.0,Jayanagar,MG_Road
2025-10-02 16:04:43,2025-10-02 16:36:18,13.038264,77.593867,12.971953,77.747154,1,480.92,18.171,31.58,1.3,Hebbal,Whitefield
2025-10-01 05:38:57,2025-10-01 05:55:06,12.968195,77.618125,13.039534,77.60332,3,195.64,8.093,16.16,1.0,Indiranagar,Hebbal
2025-10-04 08:01:55,2025-10-04 08:43:41,12.92076,77.583478,12.971846,77.754901,1,404.06,19.426,41.78,1.0,Jayanagar,Whitefield
2025-10-01 00:48:30,2025-10-01 00:52:53,12.891421,77.594752,12.919516,77.5847,4,106.21,3.308,4.39,1.0,Bannerghatta,Jayanagar
2025-10-04 07:49:21,2025-10-04 08:33:24,12.963068,77.599379,12.846646,77.685291,1,355.3,15.947,44.06,1.0,MG_Road,Electronic_City
2025-10-04 15:23:28,2025-10-04 15:31:42,13.024317,77.592365,12.997039,77.552713,2,141.25,5.259,8.24,1.0,Hebbal,Rajajinagar
2025-10-11 00:37:44,2025-10-11 00:54:11,12.968679,77.637144,13.011214,77.556712,1,335.12,9.915,16.45,1.5,Indiranagar,Rajajinagar
2025-10-03 23:32:59,2025-10-04 00:15:42,13.079067,77.592801,12.965585,77.758414,1,443.11,21.935,42.73,1.0,Yelahanka,Whitefield
2025-10-10 22:43:36,2025-10-10 23:17:15,12.9286,77.581983,12.973695,77.763318,1,404.7,20.28,33.66,1.0,Jayanagar,Whitefield
2025-10-03 07:25:59,2025-10-03 07:50:06,12.882199,77.580953,12.935281,77.577915,1,174.87,5.912,24.13,1.0,Bannerghatta,Jayanagar
2025-10-05 03:13:03,2025-10-05 03:36:15,12.931993,77.613714,12.961936,77.753204,1,316.98,15.479,23.2,1.0,Koramangala,Whitefield
2025-10-07 01:31:25,2025-10-07 01:41:05,12.963204,77.64955,12.926446,77.625913,1,136.87,4.824,9.68,1.0,Indiranagar,Koramangala
2025-10-05 19:15:13,2025-10-05 20:10:28,12.822811,77.670724,12.985457,77.600978,1,426.91,19.602,55.25,1.0,Electronic_City,MG_Road
2025-10-11 23:33:03,2025-10-12 00:15:49,13.015799,77.558936,12.836567,77.675373,4,608.4,23.589,42.78,1.3,Rajajinagar,Electronic_City
